index,message,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
124,"The below is the link for the other Harrier EV Group. It's more peaceful group than this. Pls join thr if interested.

https://t.me/HarrierEV_Club",0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
125,"Language dude, u don't know any of us here and the way u r speaking wit us is not good, not professional(if u r one) and not ethical. We are here to share our harrier ev experiences as buyers and mutually respect each other. That's wat i meant as ppl like u, for that u called me back to back on my telegram yesterday midnight. I did not pick the first time then again the second time u called. I don't know which professional does that by calling at 1am midnight. My wife woke up and asked me who was calling at midnight and I had to explain to her. Not good dude. Stay whr u r.",0.0,0.0,0.2222222222222222,0.2222222222222222,0.07407407407407407,0.3333333333333333,0.0,0.0,0.0,0.14814814814814814
126,"So shut up and keep your opinions to yourself 
Unless you can share anything on Harrier EV 
For that, just say and shut up after it",0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
127,"Oh
Is that Harrier EV?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,"You should leave the group when you are here just to tell people not to buy Harrier EV 

Any person by now would have understood that by now

Sticking to just one line, my prime & Maxx had issue so now don't buy Harrier EV",0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0
129,@Mebz4 why have you booked harrier ev then?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,"Your right , hows your harrier doing ?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,"I think some people are loosing common sense, 

this is harrier group post about harrier real experience 

If you have other cars to be posted in other groups 

Only people who don’t have ethics or common sense will post in this group about other cars",0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0
132,"Naah
I said multiple times that group is for Harrier EV and let's stick to it
But exactly opposite happened 
But you my friend are doing same thing since noon, trying to be a influencer and guru here",0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2
133,"The actuator issue is not as big a problem as it’s sometimes made out to be, and it shouldn’t be a deal breaker. Based on records from the last 2–3 years, the number of cases has reduced after Tata introduced a small cover for the Nexon’s actuator.

It’s also not true that people were frequently stranded at chargers due to the charging gun failing to unlock. Most users now know how to unlock it manually, and help is readily available through various forums.

With the 2025 Nexon 45, Tata has started fully covering the actuator from the bottom. This prevents mud splashes on the actuator, which used to be the main cause of failures. The same cover is now also provided on the Harrier. The only trade-off is that reaching the actuator now requires removing the cover.",0.0967741935483871,0.06451612903225806,0.06451612903225806,0.1935483870967742,0.03225806451612903,0.16129032258064516,0.22580645161290322,0.0967741935483871,0.0,0.06451612903225806
134,What next is the Samsung screen of your harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,"You said Tata is giving you long term Harrier EV for review 
I will be more interested in hearing why Tata will give car to someone with such low views on YouTube?",0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
136,"Apni kuch likha to it will be threatening feeling again
Nhi likha to crying 
Reply kro to bear

And Harrier k group pr MG lelo Hyundai Lelo and end mein sbke sb BYD lelo is the conclusion",0.16666666666666666,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.05555555555555555
137,"What a good strategy 
Started the group as Harrier EV customers 
Changed the narrative to issues
Define yourself as baba
Then start doing consultation 
And start suggesting all other EVs except jiska group hai 😂

Because I am the greatest person who all should follow

Expert opinion from guy whose youtube channel is so famous and so many fan followings",0.0,0.0,0.3,0.2,0.1,0.3,0.0,0.0,0.0,0.1
138,As you have a great experience in charging I'm asking a basic question - does harrier ev have to be charged frequently - I mean once in a week. Is it ok to charge once in 15 days? Is ev is only for heavy users or normal users can also buy it?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
139,Yes if you can check and let us know and the main thing is how to rectify that issue. So the solution will be helpful. As mostly all decided already to buy harrier ev,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666
140,Can you give a few tips to avoid these kinds of issues in Harrier ev. Is this caused due to a bad road or anything else?,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
141,Will you choose a harrier ev as your primary vehicle?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
142,"@Mebz4 a genuine question.
If you had to choose between harrier ev and XeV9e. Which one would you choose?",0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
143,"Guys,
I spoke to Meherab just now. He is a genuine guy with good knowledge on EVs.

Things I learned from him
1. Tata is not as reliable as other high budget EVs are.
2. Service may be delayed and biased to known individuals.

Summary:
If you are ready to adjust small bits and have good relations with TATA service, you can go ahead with Harrier EV.


But if you are a person who feels that on spending 30 lakh, you will have a hassle free experience, you should think again.

Please don't corner him and let's listen what he has to say without any bias and add on our knowledge on EVs.",0.0,0.04,0.12,0.2,0.08,0.28,0.2,0.0,0.0,0.08
144,"Yes, even with open eyes you can’t differentiate between a Nexon and harrier",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,If you are able to share harrier related issues and problems from your community that’s will be very helpful.,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222
146,we would like to understand harrier EV problems if there is any please share .,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
147,can you please share a video where harrier EV is stuck ?,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
148,"This is nexon, not harrier",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,"4x4 vehicles defination to type here is too much effort , but all I can say is that the harrier ev is a AWD vehicle which is different from 4x4 and AWD is best suited for MILD to low Offroading also known as a softroader which actually offers big powerful cars more traction on highways and helps putting down all that power and torque evenly on the road and slippery wet conditions",0.125,0.125,0.125,0.125,0.0,0.25,0.0,0.0,0.125,0.125
150,Earlier Nexon and Tiago had an exposed area under the charging gun. In Harrier they have fully covered it,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0
151,Guys check the area under the charging port of the Harrier if they have fully covered it or not?,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
152,I just want to know your opinion on harrier ev.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Then please give some opinion on harrier ev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,I’ll accept the opinions about harrier ev only.,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0
155,"Listen if have anything to say about harrier ev, please do.
Otherwise no one wants your gyan.
That’s all. Have a good day",0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
156,"I have booked harrier ev
I want to know opinion of others as well",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,"I don’t know why are you in this group?
You don’t have any contribution to make.
Neither you are planning to purchase harrier ev",0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
158,"@CredR_Siva just curious, which variant of the harrier ev have you booked?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,"FYI, if you have 30 years of experience in automobiles, you wouldnt ask so many questions because there is only 1 EV in India that is 4X4 EV

The one and only **Harrier EV**

Over and out.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,"No it’s not.
This group is for harrier ev only.
You have no opinion in that?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,"I am going for Harrier EV for my personal use. I travel around 1500 km per month.

Please let me know as per your experience what are ev options that have 4X4 offroad capabilities in EV.

Expecting a straight answer for straight question",0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
162,"Ok,
I’ll rephrase my question.
Why and why not harrier ev?",0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
163,Why dont u ask specific questions around harrier he has wealth of info all tata sc guys go to mebz bhai,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
164,Yes . Those who are not related to harrier may simply leave .,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0
165,"Guys, I am not tagging anyone here. But this is a grp for ppl who like harrier ev, who have booked harrier ev or/and who own harrier ev. Comments and reviews most welcome, hatred pls big no for it. I was also in Mahindra 9e BE6 grps earlier, as I booked 9e earlier and came here as I cancelled it and booked harrier ev. So if ppl like, booked or own harrier ev, it makes sense for ppl to stay here and discuss more. In that intention someone who have told to exit the grp. Not in any other intention for sure. U r free to stay here. But let's respect each other and help each other, rather than showering attitude and hatred across.",0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667
166,I don’t see any video in your channel related to harrier EV. Can you please help with the video pls,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
167,"Can anybody tell me, can we change the sound of harrier ev at slow speed?",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,"We will get to know in few days as delivery have just started for Harrier EV 
There should be customers who got allocation of Fearless, Adventure trims",0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0
169,"Need not worry about this. This is become a feature of Tata evs now.😂.
Like in other models this may appear in Harrier also but it will go if you restart the car. This is their self healing feature. Not to worry about it at all.",0.14285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142
170,My cars are fine but only reason i am selling one off for harrier ev is because uncertainity around diesels,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171,I saw two glitches in my harrier ev yesterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,"Thought it's a negative video, the owner is quite happy with Harrier EV. 

It seems that PDI was not carried out for the car...",0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
173,This is mentioned in Harrier EV manual,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
174,"Dear prospective buyers of Tata Harrier EV 🙏

Greetings from National Insurance Company Ltd 🦚

If you are looking for EV 🔋 Insurance at a competitive rate ,Kindly DM for quotes .

Call / Watsapp : 
9846177768",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
175,"t.me/HarrierEV_Club


Join only if you are really interested in the Harrier EV.",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0
176,I work in a tech giant company in a corporate environment with 400k+ employees operate across the globe..there is limit in constructive criticism.. I think you are mahindra agent keeping all bad views on harrier ev..,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0
177,"Mahindra matching Harrier EV prices by offering 3L discount 

I told few days back that there are lot of Cancellation at Mahindra, and they are doing whatever they can to save their sales - discounts, wrong info about Harrier EV etc

Remember there is no better VALUE FOR MONEY product than Harrier EV in the market",0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.18181818181818182
178,"My suggestion will be to have a core harrier EV Community those who have made up the mind and booked !! 

We can have positive feedback’s in real time !",0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0
179,"This is just the beginning 🫠

Abhi dekhte raho, kya kya saamne aayega 🙏🏼

Brand new Harrier.ev, just 111kms on the odo, broke down on the middle of a highway ..

#Tatakohameshakeliyetata",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
180,I got good year in my harrier ev,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
181,"Yep in village roads, since you know Nexon EV if I compare to my Nexon EV, harrier ev in the same road is 3x to 5x more comfortable",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Did you take the car over rough broken roads? I know Nexon absolutely smothers them but how would you rate Harrier EV?,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
183,Some people are complaining of Harrier not having reclining rear seat,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
184,Bro i myself booked harrier ev . Hope my car doesn’t end up like this. Just wanted to knw if this is real,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285
185,For harrier also more or less it will be the same SA told me yesterday it may not be more than 5k even I called service centre advisor who takes care of Nexon he also told it’s more or less the same price of Nexon they don’t have an extra cost is what he told me all EV service price are very similar is what he told expect the components cost which might change for car to car,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
186,"Yes...my friend have punch & nexon...


For harrier battery unlimited km warranty ..this is also one condition...",0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693
187,Harrier was pulling 15.8kw speed at 97% (jio BP gun),0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
188,He just joined to spread negativity About harrier  ignore and remove him,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0
189,It looks to be some one joined harrier EV group just to promote negative without any context,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
190,"**Comfort, Climate & Sound System**
We spent about **15 minutes parked**, AC running, watching videos, and playing music. Even with the **sunroof glass closed** but **shade open**, the cabin stayed cool. Temperature outside was 30°C, and we set the cabin to 21°C.
My dad initially didn’t feel cooling in the back seat but once I turned **SYNC ON** (dual-zone climate control), it worked perfectly.
And the **audio system?** Absolutely **out of this world.** If you don’t have a home theatre, you might just start spending your evenings in your car.

**Final Thoughts**
I haven’t even tested **off-road modes** like Mud/Ruts, Rock Crawl, Sand, or Snow/Grass. My entire experience was on normal roads and in standard drive conditions. And even without that, **this car has blown me away.**

The value it delivers is unreal. I know comparing an ICE with an EV isn’t apples-to-apples but I **genuinely** feel this car offers a **driving and comfort experience on par with something like the Land Rover Defender P400, which costs over ₹1.25 crore.** No exaggeration.
For its price, for what it offers, for how it makes you __feel behind the wheel__ **it is super, super, super value for money.**

**Conclusion:**
I walked in curious and few questions. I walked out converted. The **Tata Harrier EV** has won my heart.
And no, again I’m not being paid to say this.",0.0,0.03571428571428571,0.14285714285714285,0.21428571428571427,0.03571428571428571,0.2857142857142857,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.14285714285714285
